kind,id,file,declaration,axioms,n_axioms,uses_sorry_axiom,beyond_standard,status,elapsed_seconds
certificate,verina_basic_81__T1_let_intro__0,artifacts/certificates/verina_basic_81/verina_basic_81__T1_let_intro__0.lean,rp_equiv_rfl,,0,False,,clean,7.229
certificate,verina_basic_81__T2_helper_extract__0,artifacts/certificates/verina_basic_81/verina_basic_81__T2_helper_extract__0.lean,rp_equiv_rfl,,0,False,,clean,7.193
certificate,verina_basic_81__T4_cond_invert__0,artifacts/certificates/verina_basic_81/verina_basic_81__T4_cond_invert__0.lean,rp_equiv_simp_only,propext,1,False,,clean,7.187
certificate,verina_basic_81__T5_branch_extract__0,artifacts/certificates/verina_basic_81/verina_basic_81__T5_branch_extract__0.lean,rp_equiv_rfl,,0,False,,clean,7.112
certificate,verina_basic_82__T1_let_intro__0,artifacts/certificates/verina_basic_82/verina_basic_82__T1_let_intro__0.lean,rp_equiv_rfl,"propext, Quot.sound",2,False,,clean,1.342
certificate,verina_basic_82__T2_helper_extract__0,artifacts/certificates/verina_basic_82/verina_basic_82__T2_helper_extract__0.lean,rp_equiv_rfl,"propext, Quot.sound",2,False,,clean,1.25
certificate,verina_basic_82__T4_cond_invert__0,artifacts/certificates/verina_basic_82/verina_basic_82__T4_cond_invert__0.lean,rp_equiv_simp_only,"propext, Quot.sound",2,False,,clean,1.589
certificate,verina_basic_82__T5_branch_extract__0,artifacts/certificates/verina_basic_82/verina_basic_82__T5_branch_extract__0.lean,rp_equiv_rfl,"propext, Quot.sound",2,False,,clean,1.224
certificate,verina_basic_83__T1_let_intro__0,artifacts/certificates/verina_basic_83/verina_basic_83__T1_let_intro__0.lean,rp_equiv_delta_rfl,"propext, Quot.sound",2,False,,clean,1.762
certificate,verina_basic_83__T2_helper_extract__0,artifacts/certificates/verina_basic_83/verina_basic_83__T2_helper_extract__0.lean,rp_equiv_delta_rfl,"propext, Quot.sound",2,False,,clean,1.695
certificate,verina_basic_83__T3_comm_swap__0,artifacts/certificates/verina_basic_83/verina_basic_83__T3_comm_swap__0.lean,rp_equiv_simp_only,"propext, Quot.sound",2,False,,clean,1.772
certificate,verina_basic_84__T1_let_intro__0,artifacts/certificates/verina_basic_84/verina_basic_84__T1_let_intro__0.lean,rp_equiv_rfl,"propext, Quot.sound",2,False,,clean,1.391
certificate,verina_basic_84__T2_helper_extract__0,artifacts/certificates/verina_basic_84/verina_basic_84__T2_helper_extract__0.lean,rp_equiv_rfl,"propext, Quot.sound",2,False,,clean,1.37
certificate,verina_basic_85__T1_let_intro__0,artifacts/certificates/verina_basic_85/verina_basic_85__T1_let_intro__0.lean,rp_equiv_rfl,"propext, Quot.sound",2,False,,clean,1.514
certificate,verina_basic_85__T2_helper_extract__0,artifacts/certificates/verina_basic_85/verina_basic_85__T2_helper_extract__0.lean,rp_equiv_rfl,"propext, Quot.sound",2,False,,clean,1.553
certificate,verina_basic_86__T1_let_intro__0,artifacts/certificates/verina_basic_86/verina_basic_86__T1_let_intro__0.lean,rp_equiv_rfl,"propext, Quot.sound",2,False,,clean,1.448
certificate,verina_basic_86__T2_helper_extract__0,artifacts/certificates/verina_basic_86/verina_basic_86__T2_helper_extract__0.lean,rp_equiv_rfl,"propext, Quot.sound",2,False,,clean,1.492
certificate,verina_basic_87__T1_let_intro__0,artifacts/certificates/verina_basic_87/verina_basic_87__T1_let_intro__0.lean,rp_equiv_rfl,,0,False,,clean,1.02
certificate,verina_basic_87__T2_helper_extract__0,artifacts/certificates/verina_basic_87/verina_basic_87__T2_helper_extract__0.lean,rp_equiv_rfl,,0,False,,clean,0.929
certificate,verina_basic_88__T1_let_intro__0,artifacts/certificates/verina_basic_88/verina_basic_88__T1_let_intro__0.lean,rp_equiv_rfl,,0,False,,clean,0.905
certificate,verina_basic_88__T2_helper_extract__0,artifacts/certificates/verina_basic_88/verina_basic_88__T2_helper_extract__0.lean,rp_equiv_rfl,,0,False,,clean,0.992
certificate,verina_basic_89__T1_let_intro__0,artifacts/certificates/verina_basic_89/verina_basic_89__T1_let_intro__0.lean,rp_equiv_rfl,,0,False,,clean,0.96
certificate,verina_basic_89__T2_helper_extract__0,artifacts/certificates/verina_basic_89/verina_basic_89__T2_helper_extract__0.lean,rp_equiv_rfl,,0,False,,clean,0.989
certificate,verina_basic_9__T1_let_intro__0,artifacts/certificates/verina_basic_9/verina_basic_9__T1_let_intro__0.lean,rp_equiv_rfl,propext,1,False,,clean,0.925
certificate,verina_basic_9__T2_helper_extract__0,artifacts/certificates/verina_basic_9/verina_basic_9__T2_helper_extract__0.lean,rp_equiv_rfl,propext,1,False,,clean,1.008
certificate,verina_basic_90__T1_let_intro__0,artifacts/certificates/verina_basic_90/verina_basic_90__T1_let_intro__0.lean,rp_equiv_delta_rfl,"propext, Quot.sound",2,False,,clean,1.997
certificate,verina_basic_90__T2_helper_extract__0,artifacts/certificates/verina_basic_90/verina_basic_90__T2_helper_extract__0.lean,rp_equiv_delta_rfl,"propext, Quot.sound",2,False,,clean,1.992
certificate,verina_basic_90__T3_comm_swap__1,artifacts/certificates/verina_basic_90/verina_basic_90__T3_comm_swap__1.lean,rp_equiv_simp_only,"propext, Quot.sound",2,False,,clean,2.017
certificate,verina_basic_91__T1_let_intro__0,artifacts/certificates/verina_basic_91/verina_basic_91__T1_let_intro__0.lean,rp_equiv_rfl,,0,False,,clean,0.952
certificate,verina_basic_91__T2_helper_extract__0,artifacts/certificates/verina_basic_91/verina_basic_91__T2_helper_extract__0.lean,rp_equiv_rfl,,0,False,,clean,0.941
certificate,verina_basic_92__T1_let_intro__0,artifacts/certificates/verina_basic_92/verina_basic_92__T1_let_intro__0.lean,rp_equiv_rfl,,0,False,,clean,0.944
certificate,verina_basic_92__T2_helper_extract__0,artifacts/certificates/verina_basic_92/verina_basic_92__T2_helper_extract__0.lean,rp_equiv_rfl,,0,False,,clean,0.974
certificate,verina_basic_92__T3_comm_swap__0,artifacts/certificates/verina_basic_92/verina_basic_92__T3_comm_swap__0.lean,rp_equiv_simp_only,propext,1,False,,clean,1.027
certificate,verina_basic_93__T1_let_intro__0,artifacts/certificates/verina_basic_93/verina_basic_93__T1_let_intro__0.lean,rp_equiv_rfl,propext,1,False,,clean,0.973
certificate,verina_basic_93__T2_helper_extract__0,artifacts/certificates/verina_basic_93/verina_basic_93__T2_helper_extract__0.lean,rp_equiv_rfl,propext,1,False,,clean,0.879
certificate,verina_basic_94__T1_let_intro__0,artifacts/certificates/verina_basic_94/verina_basic_94__T1_let_intro__0.lean,rp_equiv_delta_rfl,"propext, Quot.sound",2,False,,clean,1.525
certificate,verina_basic_94__T2_helper_extract__0,artifacts/certificates/verina_basic_94/verina_basic_94__T2_helper_extract__0.lean,rp_equiv_delta_rfl,"propext, Quot.sound",2,False,,clean,1.589
certificate,verina_basic_95__T1_let_intro__0,artifacts/certificates/verina_basic_95/verina_basic_95__T1_let_intro__0.lean,rp_equiv_rfl,,0,False,,clean,0.906
certificate,verina_basic_95__T2_helper_extract__0,artifacts/certificates/verina_basic_95/verina_basic_95__T2_helper_extract__0.lean,rp_equiv_rfl,,0,False,,clean,0.906
certificate,verina_basic_96__T1_let_intro__0,artifacts/certificates/verina_basic_96/verina_basic_96__T1_let_intro__0.lean,rp_equiv_rfl,,0,False,,clean,0.945
certificate,verina_basic_96__T2_helper_extract__0,artifacts/certificates/verina_basic_96/verina_basic_96__T2_helper_extract__0.lean,rp_equiv_rfl,,0,False,,clean,0.999
certificate,verina_basic_97__T1_let_intro__0,artifacts/certificates/verina_basic_97/verina_basic_97__T1_let_intro__0.lean,rp_equiv_rfl,,0,False,,clean,0.993
certificate,verina_basic_97__T2_helper_extract__0,artifacts/certificates/verina_basic_97/verina_basic_97__T2_helper_extract__0.lean,rp_equiv_rfl,,0,False,,clean,0.95
certificate,verina_basic_98__T1_let_intro__0,artifacts/certificates/verina_basic_98/verina_basic_98__T1_let_intro__0.lean,rp_equiv_rfl,,0,False,,clean,0.934
certificate,verina_basic_98__T2_helper_extract__0,artifacts/certificates/verina_basic_98/verina_basic_98__T2_helper_extract__0.lean,rp_equiv_rfl,,0,False,,clean,0.926
certificate,verina_basic_98__T3_comm_swap__0,artifacts/certificates/verina_basic_98/verina_basic_98__T3_comm_swap__0.lean,rp_equiv_simp_only,propext,1,False,,clean,0.939
certificate,verina_basic_99__T1_let_intro__0,artifacts/certificates/verina_basic_99/verina_basic_99__T1_let_intro__0.lean,rp_equiv_rfl,,0,False,,clean,7.676
certificate,verina_basic_99__T2_helper_extract__0,artifacts/certificates/verina_basic_99/verina_basic_99__T2_helper_extract__0.lean,rp_equiv_rfl,,0,False,,clean,7.665
certificate,verina_basic_99__T3_comm_swap__0,artifacts/certificates/verina_basic_99/verina_basic_99__T3_comm_swap__0.lean,rp_equiv_simp_only,"propext, Classical.choice, Quot.sound",3,False,,clean,8.534
certificate,verina_basic_99__T3_comm_swap__1,artifacts/certificates/verina_basic_99/verina_basic_99__T3_comm_swap__1.lean,rp_equiv_simp_only,"propext, Classical.choice, Quot.sound",3,False,,clean,8.756
certificate,verina_basic_99__T3_comm_swap__2,artifacts/certificates/verina_basic_99/verina_basic_99__T3_comm_swap__2.lean,rp_equiv_simp_only,"propext, Classical.choice, Quot.sound",3,False,,clean,8.183
certificate,verina_basic_99__T4_cond_invert__0,artifacts/certificates/verina_basic_99/verina_basic_99__T4_cond_invert__0.lean,rp_equiv_simp_only,propext,1,False,,clean,7.941
certificate,verina_basic_99__T5_branch_extract__0,artifacts/certificates/verina_basic_99/verina_basic_99__T5_branch_extract__0.lean,rp_equiv_rfl,,0,False,,clean,7.414
survivor,verina_basic_1__T1_let_intro__0|reference,artifacts/variants/verina_basic_1/verina_basic_1__T1_let_intro__0/reference.lean,hasOppositeSign_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.885
survivor,verina_basic_10__T1_let_intro__0|reference,artifacts/variants/verina_basic_10/verina_basic_10__T1_let_intro__0/reference.lean,isGreater_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,0.975
survivor,verina_basic_100__T1_let_intro__0|reference,artifacts/variants/verina_basic_100/verina_basic_100__T1_let_intro__0/reference.lean,Triple_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.934
survivor,verina_basic_100__T4_cond_invert__0|reference,artifacts/variants/verina_basic_100/verina_basic_100__T4_cond_invert__0/reference.lean,Triple_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.923
survivor,verina_basic_101__T1_let_intro__0|reference,artifacts/variants/verina_basic_101/verina_basic_101__T1_let_intro__0/reference.lean,Triple_spec_satisfied,"propext, Quot.sound",2,False,,clean,0.978
survivor,verina_basic_11__T1_let_intro__0|reference,artifacts/variants/verina_basic_11/verina_basic_11__T1_let_intro__0/reference.lean,lastDigit_spec_satisfied,propext,1,False,,clean,0.973
survivor,verina_basic_12__T1_let_intro__0|reference,artifacts/variants/verina_basic_12/verina_basic_12__T1_let_intro__0/reference.lean,cubeSurfaceArea_spec_satisfied,propext,1,False,,clean,0.974
survivor,verina_basic_13__T1_let_intro__0|reference,artifacts/variants/verina_basic_13/verina_basic_13__T1_let_intro__0/reference.lean,cubeElements_spec_satisfied,"propext, Quot.sound",2,False,,clean,1.396
survivor,verina_basic_14__T1_let_intro__0|reference,artifacts/variants/verina_basic_14/verina_basic_14__T1_let_intro__0/reference.lean,containsZ_spec_satisfied,"propext, Quot.sound",2,False,,clean,0.953
survivor,verina_basic_15__T1_let_intro__0|reference,artifacts/variants/verina_basic_15/verina_basic_15__T1_let_intro__0/reference.lean,containsConsecutiveNumbers_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,8.877
survivor,verina_basic_15__T4_cond_invert__0|reference,artifacts/variants/verina_basic_15/verina_basic_15__T4_cond_invert__0/reference.lean,containsConsecutiveNumbers_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,8.799
survivor,verina_basic_15__T5_branch_extract__0|reference,artifacts/variants/verina_basic_15/verina_basic_15__T5_branch_extract__0/reference.lean,containsConsecutiveNumbers_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,8.591
survivor,verina_basic_16__T1_let_intro__0|reference,artifacts/variants/verina_basic_16/verina_basic_16__T1_let_intro__0/reference.lean,replaceChars_spec_satisfied,"propext, Quot.sound",2,False,,clean,1.047
survivor,verina_basic_17__T1_let_intro__0|reference,artifacts/variants/verina_basic_17/verina_basic_17__T1_let_intro__0/reference.lean,toLowercase_spec_satisfied,"propext, Quot.sound",2,False,,clean,1.167
survivor,verina_basic_19__T1_let_intro__0|reference,artifacts/variants/verina_basic_19/verina_basic_19__T1_let_intro__0/reference.lean,isSorted_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,1.629
survivor,verina_basic_19__T4_cond_invert__0|reference,artifacts/variants/verina_basic_19/verina_basic_19__T4_cond_invert__0/reference.lean,isSorted_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,1.649
survivor,verina_basic_2__T1_let_intro__0|reference,artifacts/variants/verina_basic_2/verina_basic_2__T1_let_intro__0/reference.lean,findSmallest_spec_satisfied,"propext, Quot.sound",2,False,,clean,0.967
survivor,verina_basic_26__T1_let_intro__0|reference,artifacts/variants/verina_basic_26/verina_basic_26__T1_let_intro__0/reference.lean,isEven_spec_satisfied,"propext, Quot.sound",2,False,,clean,0.904
survivor,verina_basic_29__T1_let_intro__0|reference,artifacts/variants/verina_basic_29/verina_basic_29__T1_let_intro__0/reference.lean,removeElement_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,1.228
survivor,verina_basic_3__T1_let_intro__0|reference,artifacts/variants/verina_basic_3/verina_basic_3__T1_let_intro__0/reference.lean,isDivisibleBy11_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.344
survivor,verina_basic_30__T1_let_intro__0|reference,artifacts/variants/verina_basic_30/verina_basic_30__T1_let_intro__0/reference.lean,elementWiseModulo_spec_satisfied,"propext, Quot.sound",2,False,,clean,2.322
survivor,verina_basic_31__T1_let_intro__0|reference,artifacts/variants/verina_basic_31/verina_basic_31__T1_let_intro__0/reference.lean,toUppercase_spec_satisfied,"propext, Quot.sound",2,False,,clean,1.169
survivor,verina_basic_32__T1_let_intro__0|reference,artifacts/variants/verina_basic_32/verina_basic_32__T1_let_intro__0/reference.lean,swapFirstAndLast_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,8.668
survivor,verina_basic_36__T1_let_intro__0|reference,artifacts/variants/verina_basic_36/verina_basic_36__T1_let_intro__0/reference.lean,replaceWithColon_spec_satisfied,"propext, Quot.sound",2,False,,clean,1.033
survivor,verina_basic_4__T1_let_intro__0|reference,artifacts/variants/verina_basic_4/verina_basic_4__T1_let_intro__0/reference.lean,kthElement_spec_satisfied,"propext, Quot.sound",2,False,,clean,1.073
survivor,verina_basic_42__T1_let_intro__0|reference,artifacts/variants/verina_basic_42/verina_basic_42__T1_let_intro__0/reference.lean,countDigits_spec_satisfied,propext,1,False,,clean,0.9
survivor,verina_basic_44__T1_let_intro__0|reference,artifacts/variants/verina_basic_44/verina_basic_44__T1_let_intro__0/reference.lean,isOddAtIndexOdd_spec_satisfied,"propext, Quot.sound",2,False,,clean,1.19
survivor,verina_basic_45__T1_let_intro__0|reference,artifacts/variants/verina_basic_45/verina_basic_45__T1_let_intro__0/reference.lean,findProduct_spec_satisfied,propext,1,False,,clean,0.993
survivor,verina_basic_47__T1_let_intro__0|reference,artifacts/variants/verina_basic_47/verina_basic_47__T1_let_intro__0/reference.lean,arraySum_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,1.432
survivor,verina_basic_47__T2_helper_extract__0|reference,artifacts/variants/verina_basic_47/verina_basic_47__T2_helper_extract__0/reference.lean,arraySum_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,1.355
survivor,verina_basic_48__T1_let_intro__0|reference,artifacts/variants/verina_basic_48/verina_basic_48__T1_let_intro__0/reference.lean,isPerfectSquare_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,9.19
survivor,verina_basic_48__T4_cond_invert__0|reference,artifacts/variants/verina_basic_48/verina_basic_48__T4_cond_invert__0/reference.lean,isPerfectSquare_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,8.64
survivor,verina_basic_49__T1_let_intro__0|reference,artifacts/variants/verina_basic_49/verina_basic_49__T1_let_intro__0/reference.lean,findFirstOdd_spec_satisfied,"propext, Quot.sound",2,False,,clean,2.076
survivor,verina_basic_5__T1_let_intro__0|reference,artifacts/variants/verina_basic_5/verina_basic_5__T1_let_intro__0/reference.lean,multiply_spec_satisfied,propext,1,False,,clean,0.872
survivor,verina_basic_50__T1_let_intro__0|reference,artifacts/variants/verina_basic_50/verina_basic_50__T1_let_intro__0/reference.lean,Abs_spec_satisfied,propext,1,False,,clean,7.436
survivor,verina_basic_50__T5_branch_extract__0|reference,artifacts/variants/verina_basic_50/verina_basic_50__T5_branch_extract__0/reference.lean,Abs_spec_satisfied,propext,1,False,,clean,7.242
survivor,verina_basic_53__T1_let_intro__0|reference,artifacts/variants/verina_basic_53/verina_basic_53__T1_let_intro__0/reference.lean,CalSum_spec_satisfied,"propext, Quot.sound",2,False,,clean,0.95
survivor,verina_basic_55__T1_let_intro__0|reference,artifacts/variants/verina_basic_55/verina_basic_55__T1_let_intro__0/reference.lean,Compare_spec_satisfied,propext,1,False,,clean,0.797
survivor,verina_basic_55__T4_cond_invert__0|reference,artifacts/variants/verina_basic_55/verina_basic_55__T4_cond_invert__0/reference.lean,Compare_spec_satisfied,propext,1,False,,clean,0.781
survivor,verina_basic_6__T1_let_intro__0|reference,artifacts/variants/verina_basic_6/verina_basic_6__T1_let_intro__0/reference.lean,minOfThree_spec_satisfied,propext,1,False,,clean,7.831
survivor,verina_basic_66__T1_let_intro__0|reference,artifacts/variants/verina_basic_66/verina_basic_66__T1_let_intro__0/reference.lean,ComputeIsEven_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,6.832
survivor,verina_basic_66__T4_cond_invert__0|reference,artifacts/variants/verina_basic_66/verina_basic_66__T4_cond_invert__0/reference.lean,ComputeIsEven_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,6.791
survivor,verina_basic_68__T1_let_intro__0|reference,artifacts/variants/verina_basic_68/verina_basic_68__T1_let_intro__0/reference.lean,LinearSearch_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,9.113
survivor,verina_basic_76__T1_let_intro__0|reference,artifacts/variants/verina_basic_76/verina_basic_76__T1_let_intro__0/reference.lean,myMin_spec_satisfied,propext,1,False,,clean,0.941
