task_id,tier,transformation,severity,equivalence_class,applicable,inapplicable_reason,candidate_generated,n_variants,variant_ids,code_loc_original,code_loc_refactored,structural_metadata
verina_advanced_6,advanced,T1_let_intro,D,definitional,True,,True,1,['verina_advanced_6__T1_let_intro__0'],3,5.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_advanced_6,advanced,T2_helper_extract,S,definitional,True,,True,1,['verina_advanced_6__T2_helper_extract__0'],3,5.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_advanced_6,advanced,T3_comm_swap,E,theorem_certified,False,no_commutative_operator_occurrence,False,0,[],3,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_advanced_6,advanced,T4_cond_invert,E,theorem_certified,False,no_tail_if_then_else,False,0,[],3,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_advanced_6,advanced,T5_branch_extract,S,definitional,False,no_tail_if_then_else,False,0,[],3,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_advanced_60,advanced,T1_let_intro,D,definitional,True,,True,1,['verina_advanced_60__T1_let_intro__0'],8,10.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 0}"
verina_advanced_60,advanced,T2_helper_extract,S,definitional,True,,True,1,['verina_advanced_60__T2_helper_extract__0'],8,10.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 0}"
verina_advanced_60,advanced,T3_comm_swap,E,theorem_certified,False,no_commutative_operator_occurrence,False,0,[],8,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 0}"
verina_advanced_60,advanced,T4_cond_invert,E,theorem_certified,False,no_tail_if_then_else,False,0,[],8,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 0}"
verina_advanced_60,advanced,T5_branch_extract,S,definitional,False,no_tail_if_then_else,False,0,[],8,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 0}"
verina_advanced_61,advanced,T1_let_intro,D,definitional,True,,True,1,['verina_advanced_61__T1_let_intro__0'],6,8.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 1, 'n_plus': 4}"
verina_advanced_61,advanced,T2_helper_extract,S,definitional,True,,True,1,['verina_advanced_61__T2_helper_extract__0'],6,8.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 1, 'n_plus': 4}"
verina_advanced_61,advanced,T3_comm_swap,E,theorem_certified,True,,True,1,['verina_advanced_61__T3_comm_swap__0'],6,6.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 1, 'n_plus': 4}"
verina_advanced_61,advanced,T4_cond_invert,E,theorem_certified,True,,True,1,['verina_advanced_61__T4_cond_invert__0'],6,6.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 1, 'n_plus': 4}"
verina_advanced_61,advanced,T5_branch_extract,S,definitional,False,bindings_before_tail_if,False,0,[],6,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 1, 'n_plus': 4}"
verina_advanced_62,advanced,T1_let_intro,D,definitional,True,,True,1,['verina_advanced_62__T1_let_intro__0'],15,17.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 3, 'n_plus': 3}"
verina_advanced_62,advanced,T2_helper_extract,S,definitional,True,,True,1,['verina_advanced_62__T2_helper_extract__0'],15,17.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 3, 'n_plus': 3}"
verina_advanced_62,advanced,T3_comm_swap,E,theorem_certified,False,no_commutative_operator_occurrence,False,0,[],15,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 3, 'n_plus': 3}"
verina_advanced_62,advanced,T4_cond_invert,E,theorem_certified,True,,True,1,['verina_advanced_62__T4_cond_invert__0'],15,16.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 3, 'n_plus': 3}"
verina_advanced_62,advanced,T5_branch_extract,S,definitional,False,bindings_before_tail_if,False,0,[],15,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 3, 'n_plus': 3}"
verina_advanced_63,advanced,T1_let_intro,D,definitional,True,,True,1,['verina_advanced_63__T1_let_intro__0'],18,20.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 1}"
verina_advanced_63,advanced,T2_helper_extract,S,definitional,True,,True,1,['verina_advanced_63__T2_helper_extract__0'],18,20.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 1}"
verina_advanced_63,advanced,T3_comm_swap,E,theorem_certified,True,,True,1,['verina_advanced_63__T3_comm_swap__0'],18,18.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 1}"
verina_advanced_63,advanced,T4_cond_invert,E,theorem_certified,False,no_tail_if_then_else,False,0,[],18,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 1}"
verina_advanced_63,advanced,T5_branch_extract,S,definitional,False,no_tail_if_then_else,False,0,[],18,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 1}"
verina_advanced_64,advanced,T1_let_intro,D,definitional,True,,True,1,['verina_advanced_64__T1_let_intro__0'],7,9.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 0}"
verina_advanced_64,advanced,T2_helper_extract,S,definitional,True,,True,1,['verina_advanced_64__T2_helper_extract__0'],7,9.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 0}"
verina_advanced_64,advanced,T3_comm_swap,E,theorem_certified,False,no_commutative_operator_occurrence,False,0,[],7,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 0}"
verina_advanced_64,advanced,T4_cond_invert,E,theorem_certified,False,no_tail_if_then_else,False,0,[],7,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 0}"
verina_advanced_64,advanced,T5_branch_extract,S,definitional,False,no_tail_if_then_else,False,0,[],7,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 0}"
verina_advanced_65,advanced,T1_let_intro,D,definitional,True,,True,1,['verina_advanced_65__T1_let_intro__0'],5,7.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_advanced_65,advanced,T2_helper_extract,S,definitional,True,,True,1,['verina_advanced_65__T2_helper_extract__0'],5,7.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_advanced_65,advanced,T3_comm_swap,E,theorem_certified,False,no_commutative_operator_occurrence,False,0,[],5,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_advanced_65,advanced,T4_cond_invert,E,theorem_certified,False,no_tail_if_then_else,False,0,[],5,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_advanced_65,advanced,T5_branch_extract,S,definitional,False,no_tail_if_then_else,False,0,[],5,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_advanced_66,advanced,T1_let_intro,D,definitional,True,,True,1,['verina_advanced_66__T1_let_intro__0'],19,21.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 0}"
verina_advanced_66,advanced,T2_helper_extract,S,definitional,True,,True,1,['verina_advanced_66__T2_helper_extract__0'],19,21.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 0}"
verina_advanced_66,advanced,T3_comm_swap,E,theorem_certified,False,no_commutative_operator_occurrence,False,0,[],19,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 0}"
verina_advanced_66,advanced,T4_cond_invert,E,theorem_certified,False,no_tail_if_then_else,False,0,[],19,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 0}"
verina_advanced_66,advanced,T5_branch_extract,S,definitional,False,no_tail_if_then_else,False,0,[],19,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 0}"
verina_advanced_67,advanced,T1_let_intro,D,definitional,True,,True,1,['verina_advanced_67__T1_let_intro__0'],15,17.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 1}"
verina_advanced_67,advanced,T2_helper_extract,S,definitional,True,,True,1,['verina_advanced_67__T2_helper_extract__0'],15,17.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 1}"
verina_advanced_67,advanced,T3_comm_swap,E,theorem_certified,True,,True,1,['verina_advanced_67__T3_comm_swap__0'],15,15.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 1}"
verina_advanced_67,advanced,T4_cond_invert,E,theorem_certified,False,no_tail_if_then_else,False,0,[],15,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 1}"
verina_advanced_67,advanced,T5_branch_extract,S,definitional,False,no_tail_if_then_else,False,0,[],15,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 1}"
verina_advanced_68,advanced,T1_let_intro,D,definitional,True,,True,1,['verina_advanced_68__T1_let_intro__0'],30,32.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 3, 'n_plus': 3}"
verina_advanced_68,advanced,T2_helper_extract,S,definitional,True,,True,1,['verina_advanced_68__T2_helper_extract__0'],30,32.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 3, 'n_plus': 3}"
verina_advanced_68,advanced,T3_comm_swap,E,theorem_certified,True,,True,2,"['verina_advanced_68__T3_comm_swap__0', 'verina_advanced_68__T3_comm_swap__1']",30,30.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 3, 'n_plus': 3}"
verina_advanced_68,advanced,T4_cond_invert,E,theorem_certified,True,,True,1,['verina_advanced_68__T4_cond_invert__0'],30,30.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 3, 'n_plus': 3}"
verina_advanced_68,advanced,T5_branch_extract,S,definitional,False,bindings_before_tail_if,False,0,[],30,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 3, 'n_plus': 3}"
verina_advanced_69,advanced,T1_let_intro,D,definitional,True,,True,1,['verina_advanced_69__T1_let_intro__0'],23,25.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 1}"
verina_advanced_69,advanced,T2_helper_extract,S,definitional,True,,True,1,['verina_advanced_69__T2_helper_extract__0'],23,25.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 1}"
verina_advanced_69,advanced,T3_comm_swap,E,theorem_certified,True,,True,1,['verina_advanced_69__T3_comm_swap__0'],23,23.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 1}"
verina_advanced_69,advanced,T4_cond_invert,E,theorem_certified,False,no_tail_if_then_else,False,0,[],23,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 1}"
